original variables,0,1
Beach,0.20317374187784698,0.5738074715916083
Farm,0.05098351075254781,-0.36374489582206876
Whale,-0.33068201855010354,-0.23756198936968556
Riding,0.1741592770411997,-0.3693497010834736
Fishing,0.5055104842713257,-0.05256756261528082
WaterSport,-0.07313897052958215,0.08497572835188853
Theatre,-0.052080361519107846,-0.07795609994880963
Museum,0.06904208100814302,-0.019906089148407868
CharterBoat,-0.5134781607620742,0.02733387208125939
Wildlife,-0.18955202965762485,0.24448265278974302
Sightseeing,0.2090179437371532,-0.041324675489341274
Friends,0.07205794398557429,-0.41865236455271515
Pubs,0.20271331979204782,-0.05168965400484364
Shopping,0.09748683246566556,-0.16695206422225983
Casino,0.3106586652308383,0.11640149381265025
Relaxing,0.22034447484069825,0.09098538790410318
Festivals,-0.0627871111213669,0.19812422111294603
